Time (s),T_model_0_x3.0mm (°C),T_exp_0_x3.0mm (°C),T_model_1_x8.0mm (°C),T_exp_1_x8.0mm (°C),T_model_2_x13.0mm (°C),T_exp_2_x13.0mm (°C),T_model_3_x18.0mm (°C),T_exp_3_x18.0mm (°C),T_model_4_x23.0mm (°C),T_exp_4_x23.0mm (°C),T_model_5_x28.0mm (°C),T_exp_5_x28.0mm (°C),T_model_6_x33.0mm (°C),T_exp_6_x33.0mm (°C),T_model_7_x38.0mm (°C),T_exp_7_x38.0mm (°C)
39.13492393493652,26.737723871721638,26.77161,26.653113708481563,26.55426,26.365142773645744,26.25162,26.301584533662485,26.23923,26.23522407782272,26.23767,25.902201278336467,25.93848,25.972261167921662,26.06332,25.867449846968615,25.97906
39.211262941360474,26.72677445042877,26.77283,26.648664603523162,26.56125,26.365800737101953,26.2608,26.30475674880369,26.24847,26.23851130124618,26.24207,25.90510292812528,25.94028,25.974383190283692,26.0629,25.869486636949446,25.97885
39.28839898109436,26.715710709420417,26.77512,26.644169046757003,26.56741,26.366465570162784,26.26544,26.30796208411835,26.25269,26.241832845611036,26.24484,25.908034873193586,25.94153,25.97662986348821,26.06424,25.871544692460656,25.97968
39.362732887268066,26.70504888274533,26.77841,26.639836800818433,26.57584,26.36710625172403,26.2728,26.31105097869159,26.25638,26.245033727689254,26.24915,25.91075757542216,25.94601,25.97893067059515,26.06635,25.873527984651936,25.98038
39.43802285194397,26.694249927126453,26.77982,26.63544883494294,26.58008,26.367755173522944,26.27679,26.314179601621255,26.26071,26.24827577847073,26.25238,25.913464154389537,25.94717,25.98126106993409,26.06714,25.875536785301733,25.97961
39.51652002334595,26.6829909569061,26.77737,26.63087395021671,26.58826,26.368431738134117,26.28738,26.316085910525448,26.26855,26.25089586799074,26.25613,25.916286028380707,25.94876,25.98369073977297,26.06842,25.87763115696996,25.98334
39.59037399291992,26.67239796827686,26.77673,26.62656967540857,26.5918,26.368850965589573,26.29181,26.31758203304935,26.27274,26.253314087107388,26.25845,25.918940985141102,25.9502,25.985976691727043,26.07022,25.879601644042292,25.98401
39.66559386253357,26.662314270428084,26.77585,26.622185794735437,26.59677,26.367642360177204,26.29636,26.319105825769274,26.2785,26.255777030232863,26.26392,25.92164504427968,25.95432,25.98830492146094,26.07141,25.88160857449588,25.98328
39.742645025253296,26.654383681112485,26.77368,26.617695184676894,26.60004,26.366404330215563,26.30069,26.320666716547425,26.28271,26.258299935849497,26.26678,25.924414936088326,25.95633,25.990689833971384,26.07266,25.883664365415758,25.98422
39.818634033203125,26.646562415432925,26.76978,26.61307692144324,26.60648,26.365183366569116,26.30872,26.322206090355206,26.28781,26.260788063065128,26.26987,25.927146644776915,25.95859,25.993041870323836,26.07538,25.885691817137964,25.987
39.89432191848755,26.638772143188227,26.76669,26.608313403627175,26.60919,26.363967241251757,26.31244,26.323739364065663,26.29178,26.263266330545527,26.27267,25.929867528486685,25.96075,25.995384586230152,26.07684,25.887711234649917,25.98779
39.970032930374146,26.63097949060847,26.7605,26.60354843030761,26.61029,26.362750744344595,26.31754,26.32527310627132,26.29904,26.26574535526608,26.27853,25.932589243568547,25.96359,25.99772801795854,26.07724,25.88989593243382,25.9881
40.0447850227356,26.62328553604536,26.75604,26.598843807864878,26.61218,26.361549655006392,26.32111,26.326787422830552,26.30298,26.26819298184324,26.28137,25.935276486706776,25.96527,26.000041768899628,26.07843,25.89212512502814,25.98929
40.122528076171875,26.61528373299423,26.75021,26.593950945305334,26.61688,26.360300507997234,26.32565,26.328362329825993,26.30597,26.27073854221177,26.2851,25.93783998100262,25.96893,26.002437432172233,26.08206,25.894443511490717,25.99103
40.19692707061768,26.60762612148498,26.74475,26.589268545549963,26.6174,26.359105092107473,26.32907,26.328974484977984,26.30896,26.273174607214994,26.28806,25.940108646486692,25.97128,26.004717482257814,26.08334,25.896662174302747,25.99176
40.274704933166504,26.599620735661492,26.73331,26.584373492232583,26.61774,26.35776191276492,26.33368,26.329236404126707,26.31717,26.275338700987117,26.29257,25.94248034456546,25.9733,26.00710108197555,26.08456,25.898981598812735,25.99399
40.348418951034546,26.59203362624121,26.72733,26.57973420238998,26.61829,26.355917482808913,26.33652,26.329484638163695,26.31989,26.276821787087172,26.29526,25.944728122902724,25.97528,26.009360140098586,26.08603,25.901179834842498,25.99475
40.424761056900024,26.584276810676936,26.71854,26.574929510330744,26.61847,26.354007294339535,26.33823,26.32974172236124,26.32288,26.278357748893793,26.2998,25.94705604012591,25.98013,26.011699739259956,26.08868,25.90345644345176,25.99567
40.5008008480072,26.57933601694123,26.71179,26.570143844853263,26.61768,26.35210467021697,26.34076,26.329997788505295,26.32635,26.279887628291277,26.3027,25.949374738796315,25.9823,26.014030073608062,26.08957,25.90572403669036,25.99753
40.57630705833435,26.57442989337672,26.69794,26.565391760992476,26.61734,26.35021539704723,26.34528,26.330252057801008,26.33151,26.281406772332573,26.30618,25.951677166866457,25.98413,26.016344055706888,26.09219,25.907975717941937,26.00089
40.651702880859375,26.569530942416886,26.68967,26.560781461664586,26.61649,26.348328885937875,26.34662,26.330505955362675,26.33417,26.282923695431098,26.30893,25.953976228856202,25.98618,26.01865465483368,26.09418,25.910224107303442,26.00128
40.728447914123535,26.564544324567507,26.67731,26.5571057968283,26.61282,26.34640861564979,26.34717,26.330764396429615,26.33832,26.28446776391867,26.31436,25.95631643263634,25.99011,26.02100660220831,26.09564,25.912512731666975,26.00195
40.80419707298279,26.559622415076074,26.66818,26.553477828896636,26.6109,26.344513263560955,26.34845,26.33101948386137,26.34109,26.285991795952793,26.31723,25.958626268991406,25.99228,26.02332802976827,26.09689,25.91477778993376,26.00339
40.879945039749146,26.554700583042578,26.65375,26.54984991805966,26.60977,26.34261794129999,26.3511,26.331274567278715,26.3436,26.287515804002656,26.31961,25.960749971839284,25.9953,26.02564942079505,26.10135,25.91704973202875,26.00647
40.95469689369202,26.549843474858616,26.64435,26.546269715546238,26.60742,26.340747543203847,26.35098,26.331526296257998,26.34558,26.28901977080222,26.3222,25.962602245273835,25.99753,26.027852510434528,26.10281,25.91929179727356,26.00745
41.03144288063049,26.54485679504289,26.62842,26.542594005034204,26.60065,26.33882724905347,26.35144,26.33178474053646,26.35101,26.290563858477203,26.32758,25.96450393125641,26.00003,26.030013335293983,26.10379,25.921593673426685,26.00909
