Time (s),T_model_0_x3.0mm (°C),T_exp_0_x3.0mm (°C),T_model_1_x8.0mm (°C),T_exp_1_x8.0mm (°C),T_model_2_x13.0mm (°C),T_exp_2_x13.0mm (°C),T_model_3_x18.0mm (°C),T_exp_3_x18.0mm (°C),T_model_4_x23.0mm (°C),T_exp_4_x23.0mm (°C),T_model_5_x28.0mm (°C),T_exp_5_x28.0mm (°C),T_model_6_x33.0mm (°C),T_exp_6_x33.0mm (°C),T_model_7_x38.0mm (°C),T_exp_7_x38.0mm (°C)
226.24864983558655,29.3177116727131,29.58142,29.37191242014386,29.70517,29.382225305700032,29.55676,29.364185724279157,29.59818,29.331596704439256,29.59116,29.296012858888073,29.27365,29.265701467149885,29.35858,29.24555113935268,29.27487
226.32619285583496,29.31061100046375,29.56519,29.36687864898427,29.69443,29.378798260306006,29.54956,29.36220396141126,29.59518,29.3308295601589,29.59326,29.296113754254698,29.27853,29.26631401389805,29.36023,29.246392441211395,29.27515
226.4017848968506,29.303565772418604,29.54907,29.3619257935498,29.68597,29.375443044346355,29.54791,29.360249749798015,29.59619,29.330046895491776,29.59351,29.296176051701238,29.27832,29.266882581413494,29.36282,29.247191403222725,29.27597
226.48088693618777,29.2961120544937,29.52945,29.356719389011257,29.67529,29.37192573168617,29.54306,29.35818386676505,29.59415,29.32919187879278,29.59393,29.29620334479836,29.27957,29.26744722732414,29.36465,29.24800472834013,29.27866
226.55344796180725,29.289156362558458,29.5174,29.351873693441316,29.66721,29.368670849534652,29.53995,29.35626529903132,29.59442,29.32837712872888,29.59534,29.296196316836284,29.28128,29.267938094609196,29.36606,29.248729179696145,29.28009
226.62975096702576,29.28174511087494,29.49551,29.34670452312351,29.65228,29.365214496165585,29.53357,29.35422212784894,29.59479,29.32748949745912,29.59784,29.29615654914013,29.28244,29.268426379294493,29.36514,29.249468163697216,29.2782
226.70529580116272,29.274352814612698,29.48575,29.34152347658297,29.64484,29.361759258191487,29.53107,29.352172845601658,29.5929,29.32657969744433,29.59738,29.2960848617248,29.28415,29.2688816884409,29.36676,29.250176437730026,29.28162
226.7828538417816,29.266752551286796,29.46924,29.3361506151477,29.63602,29.358178309178477,29.52832,29.350041086516356,29.58856,29.325613767040128,29.59647,29.295978219212135,29.28522,29.26932007146237,29.36932,29.250879066624876,29.28262
226.85640597343445,29.259576783599968,29.45547,29.33101579445736,29.6254,29.35475154443759,29.52054,29.347992866724802,29.58661,29.32466806069929,29.59683,29.295846529836297,29.28662,29.26970865994846,29.37073,29.25152214658646,29.2836
226.93391680717468,29.25209329920233,29.43445,29.325574541088592,29.61298,29.351108676205037,29.51688,29.345805904582196,29.58734,29.323640390171956,29.59857,29.295675961777555,29.28763,29.27008960993331,29.3717,29.252175010148857,29.28693
