Time (s),Tc (K),Th (K),Qc (W),Qh (W),Voltage (V),Current (A),Power (W)
206.47069511828838,302.97682891945504,298.2652012246553,5.988835407993593,2.084684254171896,6.280321701766332,1.266434693993749,7.953617292558746
207.14323809912972,302.8981645778211,298.26078283707784,2.9611260652226923,1.1785351848234211,4.478088289814196,0.9055816234583758,4.055274463479882
207.81578107997103,302.5753953920801,298.25521750288215,-0.1829284570373968,0.9353812182886334,1.8739773028830773,0.3837500934163077,0.7191389650414213
208.48832406081237,302.1782308825637,298.2511406128145,-2.04985711625017,2.2245433603495126,-0.9936348293354573,-0.19097184649644516,0.18975627810137244
209.16086704165372,301.87440801000577,298.25203578902955,-2.304006369633475,5.143620174414787,-3.8213253263796183,-0.7575260649593432,2.89475353742183
209.83341002249503,301.7393758892694,298.25967199905324,-1.5194738966559134,8.281012230667915,-5.864833818236819,-1.1668061578561473,6.8431242139217
210.50595300333637,301.72532530521346,298.2725544760847,-0.8090229651026879,10.238711550753846,-6.916082734831058,-1.3772600610859833,9.525244529849138
211.1784959841777,301.72099717960555,298.2863665264889,-0.9261676389370861,9.908194371170216,-6.750898418665867,-1.3442361117525155,9.07480144114361
211.85103896501903,301.64589294144014,298.296042419493,-1.7078599091455,7.421965862645053,-5.393746871149825,-1.0727826857376557,5.786318254621187
212.52358194586034,301.52075938635056,298.29842227435773,-2.1994029925349183,4.020162053542458,-3.064780692217841,-0.6069136347025885,1.8600571894802451
213.19612492670169,301.4595312962521,298.2938816614374,-1.3961096595444522,1.4057786550150413,-0.26807986006122353,-0.04728850886046101,0.012677096837816315
213.86866790754303,301.58667801371854,298.28563208761966,1.0587650954856487,0.4221054896400993,2.6704254387199384,0.5411039939513517,1.4449778704406493
214.54121088838434,301.94507412578895,298.27766023039214,4.239661687673481,1.0013550648169067,5.062027942029913,1.020502375422167,5.16581153929491
215.21375386922568,302.4383075354687,298.27226380670464,6.805689921813064,2.0900338394680094,6.604099490450118,1.3301393411962763,8.784372545421983
215.886296850067,302.8743795964416,298.2690575609556,7.374622645466228,2.5512528390276916,6.972933353828699,1.404842059037225,9.795870050322053
